x,y,z,type,volume,cycle entry,custom:GFP,custom:sample
-49.52373671227464,-85.42875790157267,0.0,cancer
-32.69831561636619,-85.42875790157267,0.0,cancer
-15.872894520457734,-85.42875790157267,0.0,cancer
0.9525265754507188,-85.42875790157267,0.0,cancer
17.777947671359172,-85.42875790157267,0.0,cancer
34.603368767267625,-85.42875790157267,0.0,cancer
51.428789863176064,-85.42875790157267,0.0,cancer
-57.93644726022887,-70.85751580314533,0.0,cancer
-41.111026164320414,-70.85751580314533,0.0,cancer
-24.28560506841196,-70.85751580314533,0.0,cancer
-7.460183972503506,-70.85751580314533,0.0,cancer
9.365237123404947,-70.85751580314533,0.0,cancer
26.1906582193134,-70.85751580314533,0.0,cancer
43.01607931522185,-70.85751580314533,0.0,cancer
59.84150041113029,-70.85751580314533,0.0,cancer
-66.3491578081831,-56.286273704718,0.0,cancer
-49.52373671227464,-56.286273704718,0.0,cancer
-32.69831561636619,-56.286273704718,0.0,cancer
-15.872894520457734,-56.286273704718,0.0,cancer
0.9525265754507188,-56.286273704718,0.0,cancer
17.777947671359172,-56.286273704718,0.0,cancer
34.603368767267625,-56.286273704718,0.0,cancer
51.428789863176064,-56.286273704718,0.0,cancer
68.25421095908453,-56.286273704718,0.0,cancer
-74.76186835613731,-41.715031606290665,0.0,cancer
-57.93644726022887,-41.715031606290665,0.0,cancer
-41.111026164320414,-41.715031606290665,0.0,cancer
-24.28560506841196,-41.715031606290665,0.0,cancer
-7.460183972503506,-41.715031606290665,0.0,cancer
9.365237123404947,-41.715031606290665,0.0,cancer
26.1906582193134,-41.715031606290665,0.0,cancer
43.01607931522185,-41.715031606290665,0.0,cancer
59.84150041113029,-41.715031606290665,0.0,cancer
76.66692150703877,-41.715031606290665,0.0,cancer
-83.17457890409155,-27.143789507863332,0.0,cancer
-66.3491578081831,-27.143789507863332,0.0,cancer
-49.52373671227464,-27.143789507863332,0.0,cancer
-32.69831561636619,-27.143789507863332,0.0,cancer
-15.872894520457734,-27.143789507863332,0.0,cancer
0.9525265754507188,-27.143789507863332,0.0,cancer
17.777947671359172,-27.143789507863332,0.0,cancer
34.603368767267625,-27.143789507863332,0.0,cancer
51.428789863176064,-27.143789507863332,0.0,cancer
68.25421095908453,-27.143789507863332,0.0,cancer
85.079632054993,-27.143789507863332,0.0,cancer
-91.58728945204577,-12.572547409435998,0.0,cancer
-74.76186835613731,-12.572547409435998,0.0,cancer
-57.93644726022887,-12.572547409435998,0.0,cancer
-41.111026164320414,-12.572547409435998,0.0,cancer
-24.28560506841196,-12.572547409435998,0.0,cancer
-7.460183972503506,-12.572547409435998,0.0,cancer
9.365237123404947,-12.572547409435998,0.0,cancer
26.1906582193134,-12.572547409435998,0.0,cancer
43.01607931522185,-12.572547409435998,0.0,cancer
59.84150041113029,-12.572547409435998,0.0,cancer
76.66692150703877,-12.572547409435998,0.0,cancer
93.49234260294723,-12.572547409435998,0.0,cancer
-83.17457890409155,1.9986946889913355,0.0,cancer
-66.3491578081831,1.9986946889913355,0.0,cancer
-49.52373671227464,1.9986946889913355,0.0,cancer
-32.69831561636619,1.9986946889913355,0.0,cancer
-15.872894520457734,1.9986946889913355,0.0,cancer
0.9525265754507188,1.9986946889913355,0.0,cancer
17.777947671359172,1.9986946889913355,0.0,cancer
34.603368767267625,1.9986946889913355,0.0,cancer
51.428789863176064,1.9986946889913355,0.0,cancer
68.25421095908453,1.9986946889913355,0.0,cancer
85.079632054993,1.9986946889913355,0.0,cancer
-91.58728945204577,16.56993678741867,0.0,cancer
-74.76186835613731,16.56993678741867,0.0,cancer
-57.93644726022887,16.56993678741867,0.0,cancer
-41.111026164320414,16.56993678741867,0.0,cancer
-24.28560506841196,16.56993678741867,0.0,cancer
-7.460183972503506,16.56993678741867,0.0,cancer
